8.0, 5.0, 47.0, 90.0, 2.0, 1.0, 0.0, 59.0, 0.0, 0.0
8.0, 5.0, 47.0, 90.0, 4.0, 1.0, 0.0, 58.0, 0.0, 0.0
10.0, 6.0, 46.0, 86.0, 15.0, 0.0, 0.0, 58.0, 0.0, 0.0
12.0, 17.0, 43.0, 92.0, 48.0, 5.0, 0.0, 58.0, 0.0, 0.0
12.0, 37.0, 42.0, 113.0, 66.0, 12.0, 0.0, 58.0, 0.0, 0.0
13.0, 45.0, 42.0, 126.0, 83.0, 16.0, 0.0, 58.0, 0.0, 0.0
14.0, 46.0, 42.0, 128.0, 88.0, 27.0, 0.0, 58.0, 0.0, 0.0
15.0, 49.0, 38.0, 136.0, 90.0, 36.0, 0.0, 58.0, 0.0, 0.0
16.0, 50.0, 38.0, 139.0, 90.0, 42.0, 0.0, 58.0, 0.0, 0.0
16.0, 52.0, 38.0, 141.0, 90.0, 41.0, 0.0, 58.0, 0.0, 0.0
16.0, 51.0, 38.0, 139.0, 90.0, 42.0, 0.0, 58.0, 0.0, 0.0
13.0, 50.0, 39.0, 139.0, 90.0, 39.0, 0.0, 58.0, 0.0, 0.0
13.0, 50.0, 39.0, 139.0, 90.0, 39.0, 19.0, 58.0, 0.0, 0.0
13.0, 50.0, 39.0, 139.0, 90.0, 39.0, 37.0, 69.0, 0.0, 0.0
13.0, 50.0, 39.0, 139.0, 90.0, 39.0, 54.0, 66.0, 24.0, 0.0
13.0, 50.0, 39.0, 139.0, 90.0, 39.0, 73.0, 90.0, 35.0, 0.0
