0.0, 6.0, 48.0, 91.0, 4.0, 0.0, 0.0, 60.0, 0.0, 0.0
0.0, 6.0, 48.0, 91.0, 4.0, 0.0, 0.0, 60.0, 0.0, 0.0
-1.0, 6.0, 39.0, 90.0, 11.0, 0.0, 0.0, 60.0, 0.0, 0.0
-1.0, 16.0, 38.0, 89.0, 31.0, 3.0, 0.0, 61.0, 0.0, 0.0
5.0, 34.0, 38.0, 99.0, 59.0, 12.0, 0.0, 60.0, 0.0, 0.0
11.0, 38.0, 38.0, 103.0, 64.0, 31.0, 0.0, 60.0, 0.0, 0.0
13.0, 41.0, 38.0, 114.0, 77.0, 40.0, 0.0, 61.0, 0.0, 0.0
13.0, 40.0, 38.0, 117.0, 83.0, 43.0, 0.0, 60.0, 0.0, 0.0
14.0, 38.0, 38.0, 117.0, 90.0, 41.0, 0.0, 60.0, 0.0, 0.0
14.0, 38.0, 38.0, 119.0, 90.0, 39.0, 0.0, 60.0, 0.0, 0.0
15.0, 37.0, 38.0, 119.0, 90.0, 36.0, 0.0, 60.0, 0.0, 0.0
15.0, 35.0, 39.0, 118.0, 90.0, 36.0, 0.0, 60.0, 0.0, 0.0
15.0, 35.0, 39.0, 118.0, 90.0, 35.0, 41.0, 80.0, 0.0, 0.0
15.0, 35.0, 39.0, 118.0, 90.0, 35.0, 41.0, 86.0, 16.0, 0.0
15.0, 35.0, 39.0, 118.0, 90.0, 35.0, 57.0, 89.0, 47.0, 0.0
15.0, 35.0, 39.0, 118.0, 90.0, 36.0, 66.0, 101.0, 67.0, 0.0
