0.0, 6.0, 48.0, 92.0, 4.0, 1.0, 0.0, 59.0, 0.0, 0.0
0.0, 6.0, 48.0, 92.0, 4.0, 1.0, 0.0, 59.0, 0.0, 0.0
0.0, 10.0, 43.0, 92.0, 11.0, 1.0, 0.0, 58.0, 0.0, 0.0
4.0, 25.0, 40.0, 98.0, 31.0, 4.0, 0.0, 59.0, 0.0, 0.0
5.0, 33.0, 41.0, 105.0, 29.0, 8.0, 0.0, 58.0, 0.0, 0.0
5.0, 53.0, 34.0, 130.0, 53.0, 16.0, 0.0, 58.0, 0.0, 0.0
5.0, 55.0, 35.0, 140.0, 83.0, 26.0, 0.0, 58.0, 0.0, 0.0
5.0, 54.0, 38.0, 140.0, 90.0, 31.0, 0.0, 58.0, 0.0, 0.0
6.0, 52.0, 40.0, 140.0, 90.0, 35.0, 0.0, 58.0, 0.0, 0.0
8.0, 51.0, 39.0, 141.0, 90.0, 35.0, 0.0, 58.0, 0.0, 0.0
8.0, 51.0, 39.0, 144.0, 90.0, 16.0, 0.0, 58.0, 0.0, 0.0
4.0, 51.0, 40.0, 147.0, 90.0, 16.0, 0.0, 58.0, 0.0, 0.0
4.0, 51.0, 40.0, 147.0, 90.0, 16.0, 16.0, 58.0, 8.0, 0.0
4.0, 51.0, 40.0, 147.0, 90.0, 16.0, 45.0, 107.0, 8.0, 0.0
4.0, 51.0, 40.0, 147.0, 90.0, 16.0, 57.0, 109.0, 31.0, 0.0
4.0, 51.0, 40.0, 147.0, 90.0, 16.0, 65.0, 125.0, 49.0, 0.0
