0.0, 6.0, 48.0, 92.0, 3.0, 0.0, 0.0, 58.0, 0.0, 0.0
0.0, 6.0, 48.0, 92.0, 3.0, 0.0, 0.0, 58.0, 0.0, 0.0
2.0, 8.0, 35.0, 92.0, 9.0, 1.0, 0.0, 58.0, 0.0, 0.0
3.0, 19.0, 22.0, 94.0, 13.0, 5.0, 0.0, 58.0, 0.0, 0.0
11.0, 40.0, 16.0, 112.0, 29.0, 13.0, 0.0, 58.0, 0.0, 0.0
18.0, 47.0, 16.0, 124.0, 54.0, 31.0, 0.0, 58.0, 0.0, 0.0
25.0, 53.0, 16.0, 128.0, 82.0, 41.0, 0.0, 58.0, 0.0, 0.0
25.0, 51.0, 16.0, 137.0, 90.0, 34.0, 0.0, 58.0, 0.0, 0.0
26.0, 48.0, 18.0, 137.0, 90.0, 33.0, 0.0, 58.0, 0.0, 0.0
26.0, 49.0, 18.0, 142.0, 90.0, 30.0, 0.0, 58.0, 0.0, 0.0
26.0, 50.0, 18.0, 144.0, 90.0, 31.0, 0.0, 58.0, 0.0, 0.0
26.0, 50.0, 18.0, 144.0, 90.0, 31.0, 9.0, 109.0, 0.0, 0.0
26.0, 50.0, 18.0, 144.0, 90.0, 31.0, 35.0, 109.0, 10.0, 0.0
26.0, 50.0, 18.0, 144.0, 90.0, 31.0, 46.0, 106.0, 10.0, 0.0
26.0, 50.0, 18.0, 144.0, 90.0, 31.0, 46.0, 120.0, 20.0, 0.0
26.0, 50.0, 18.0, 144.0, 90.0, 31.0, 61.0, 123.0, 46.0, 0.0
