-1.0, 6.0, 48.0, 91.0, 3.0, 1.0, 0.0, 60.0, 0.0, 0.0
-1.0, 6.0, 48.0, 91.0, 3.0, 1.0, 0.0, 60.0, 0.0, 0.0
-1.0, 6.0, 48.0, 91.0, 3.0, 1.0, 0.0, 60.0, 0.0, 0.0
-1.0, 6.0, 34.0, 88.0, 11.0, 1.0, 0.0, 60.0, 0.0, 0.0
0.0, 13.0, 22.0, 85.0, 29.0, 8.0, 0.0, 60.0, 0.0, 0.0
12.0, 19.0, 4.0, 90.0, 35.0, 20.0, 0.0, 60.0, 0.0, 0.0
25.0, 29.0, 7.0, 104.0, 52.0, 31.0, 0.0, 60.0, 0.0, 0.0
24.0, 29.0, 14.0, 110.0, 69.0, 48.0, 0.0, 60.0, 0.0, 0.0
23.0, 28.0, 15.0, 109.0, 72.0, 51.0, 0.0, 60.0, 0.0, 0.0
23.0, 28.0, 15.0, 109.0, 72.0, 52.0, 0.0, 60.0, 0.0, 0.0
21.0, 28.0, 17.0, 109.0, 73.0, 51.0, 0.0, 60.0, 0.0, 0.0
21.0, 28.0, 17.0, 110.0, 76.0, 43.0, 0.0, 60.0, 0.0, 0.0
19.0, 28.0, 22.0, 108.0, 82.0, 39.0, 0.0, 60.0, 0.0, 0.0
19.0, 28.0, 22.0, 108.0, 81.0, 39.0, 23.0, 73.0, 0.0, 0.0
19.0, 28.0, 22.0, 108.0, 81.0, 39.0, 23.0, 107.0, 22.0, 0.0
19.0, 28.0, 22.0, 108.0, 81.0, 40.0, 62.0, 127.0, 79.0, 0.0
