-1.0, 6.0, 47.0, 92.0, 2.0, 1.0, 0.0, 60.0, 0.0, 0.0
-1.0, 6.0, 47.0, 92.0, 2.0, 1.0, 0.0, 60.0, 0.0, 0.0
-1.0, 6.0, 47.0, 92.0, 2.0, 1.0, 0.0, 60.0, 0.0, 0.0
3.0, 8.0, 30.0, 91.0, -8.0, 1.0, 0.0, 60.0, 0.0, 0.0
14.0, 2.0, 10.0, 86.0, -28.0, 1.0, 0.0, 60.0, 0.0, 0.0
19.0, 5.0, 8.0, 85.0, -38.0, 1.0, 0.0, 60.0, 0.0, 0.0
28.0, 14.0, 9.0, 93.0, -34.0, 1.0, 0.0, 60.0, 0.0, 0.0
31.0, 17.0, 16.0, 98.0, -27.0, 1.0, 0.0, 60.0, 0.0, 0.0
32.0, 17.0, 18.0, 98.0, -24.0, 1.0, 0.0, 60.0, 0.0, 0.0
34.0, 18.0, 20.0, 99.0, -23.0, 1.0, 0.0, 60.0, 0.0, 0.0
34.0, 18.0, 20.0, 99.0, -24.0, 1.0, 0.0, 60.0, 0.0, 0.0
34.0, 16.0, 21.0, 100.0, -24.0, 1.0, 0.0, 60.0, 0.0, 0.0
34.0, 16.0, 21.0, 100.0, -24.0, 1.0, 0.0, 133.0, 0.0, 0.0
34.0, 16.0, 21.0, 100.0, -24.0, 1.0, 18.0, 136.0, 22.0, 28.0
34.0, 16.0, 21.0, 100.0, -24.0, 1.0, 54.0, 140.0, 45.0, 28.0
34.0, 16.0, 21.0, 100.0, -24.0, 1.0, 82.0, 149.0, 66.0, 45.0
