0.0, 5.0, 48.0, 91.0, 4.0, 1.0, 0.0, 62.0, 0.0, 0.0
0.0, 5.0, 48.0, 91.0, 4.0, 1.0, 0.0, 62.0, 0.0, 0.0
-1.0, 6.0, 46.0, 89.0, 0.0, 1.0, 0.0, 62.0, 0.0, 0.0
0.0, 7.0, 38.0, 89.0, -4.0, 1.0, 0.0, 62.0, 0.0, 0.0
1.0, 11.0, 30.0, 93.0, -12.0, 1.0, 0.0, 62.0, 0.0, 0.0
1.0, 15.0, 23.0, 96.0, -17.0, 1.0, 0.0, 62.0, 0.0, 0.0
3.0, 18.0, 18.0, 98.0, -21.0, 1.0, 0.0, 62.0, 0.0, 0.0
14.0, 25.0, 18.0, 107.0, -17.0, 1.0, 0.0, 62.0, 0.0, 0.0
20.0, 28.0, 19.0, 110.0, -14.0, 1.0, 0.0, 62.0, 0.0, 0.0
23.0, 29.0, 23.0, 111.0, -14.0, 1.0, 0.0, 62.0, 0.0, 0.0
23.0, 30.0, 24.0, 114.0, -15.0, 1.0, 0.0, 62.0, 0.0, 0.0
23.0, 27.0, 24.0, 115.0, -15.0, 1.0, 0.0, 59.0, 0.0, 0.0
23.0, 27.0, 24.0, 115.0, -15.0, 1.0, 21.0, 84.0, 17.0, 17.0
23.0, 27.0, 24.0, 115.0, -15.0, 1.0, 35.0, 96.0, 26.0, 38.0
23.0, 27.0, 24.0, 115.0, -15.0, 1.0, 35.0, 96.0, 49.0, 37.0
23.0, 27.0, 24.0, 115.0, -15.0, 1.0, 57.0, 112.0, 49.0, 37.0
