-1.0, 7.0, 47.0, 92.0, 2.0, 1.0, 0.0, 58.0, 0.0, 0.0
-1.0, 7.0, 47.0, 92.0, 2.0, 1.0, 0.0, 58.0, 0.0, 0.0
-1.0, 9.0, 43.0, 91.0, 0.0, 1.0, 0.0, 58.0, 0.0, 0.0
5.0, 14.0, 34.0, 89.0, 2.0, 1.0, 0.0, 58.0, 0.0, 0.0
15.0, 9.0, 17.0, 86.0, -15.0, 2.0, 0.0, 58.0, 0.0, 0.0
25.0, 4.0, 0.0, 82.0, -33.0, 2.0, 0.0, 58.0, 0.0, 0.0
32.0, 0.0, -3.0, 79.0, -33.0, 2.0, 0.0, 58.0, 0.0, 0.0
37.0, -1.0, -3.0, 79.0, -29.0, 4.0, 0.0, 58.0, 0.0, 0.0
39.0, -1.0, -3.0, 79.0, -30.0, 5.0, 0.0, 58.0, 0.0, 0.0
42.0, 0.0, -3.0, 80.0, -32.0, 5.0, 0.0, 58.0, 0.0, 0.0
43.0, 0.0, -2.0, 81.0, -32.0, 5.0, 0.0, 58.0, 0.0, 0.0
43.0, -2.0, -1.0, 82.0, -32.0, 5.0, 0.0, 107.0, 0.0, 0.0
43.0, -2.0, -2.0, 82.0, -32.0, 5.0, 0.0, 110.0, 21.0, 19.0
43.0, -2.0, -2.0, 82.0, -32.0, 5.0, 0.0, 120.0, 51.0, 51.0
43.0, -2.0, -1.0, 82.0, -32.0, 5.0, 58.0, 120.0, 51.0, 52.0
43.0, -2.0, -1.0, 82.0, -32.0, 5.0, 80.0, 137.0, 52.0, 51.0
