-1.0, 5.0, 49.0, 90.0, 4.0, 0.0, 0.0, 60.0, 0.0, 0.0
-1.0, 5.0, 49.0, 90.0, 4.0, 0.0, 0.0, 60.0, 0.0, 0.0
-1.0, 5.0, 35.0, 90.0, -1.0, 1.0, 0.0, 60.0, 0.0, 0.0
0.0, 10.0, 32.0, 90.0, -1.0, 1.0, 0.0, 60.0, 0.0, 0.0
1.0, 15.0, 32.0, 94.0, -1.0, 1.0, 0.0, 60.0, 0.0, 0.0
4.0, 24.0, 32.0, 101.0, 0.0, 1.0, 0.0, 60.0, 0.0, 0.0
6.0, 36.0, 32.0, 114.0, 0.0, 1.0, 0.0, 60.0, 0.0, 0.0
13.0, 41.0, 32.0, 122.0, -1.0, 1.0, 0.0, 60.0, 0.0, 0.0
19.0, 42.0, 33.0, 125.0, -2.0, 1.0, 0.0, 60.0, 0.0, 0.0
20.0, 41.0, 34.0, 129.0, -9.0, 1.0, 0.0, 60.0, 0.0, 0.0
20.0, 41.0, 35.0, 128.0, -12.0, 0.0, 0.0, 60.0, 0.0, 0.0
20.0, 42.0, 35.0, 129.0, -11.0, -1.0, 0.0, 60.0, 0.0, 0.0
20.0, 39.0, 35.0, 130.0, -11.0, -1.0, 0.0, 60.0, 0.0, 0.0
20.0, 39.0, 35.0, 130.0, -11.0, -1.0, 7.0, 84.0, 8.0, 12.0
20.0, 39.0, 35.0, 130.0, -11.0, -1.0, 21.0, 98.0, 27.0, 13.0
20.0, 39.0, 35.0, 130.0, -12.0, -1.0, 40.0, 105.0, 61.0, 35.0
