-1.0, 5.0, 49.0, 91.0, 5.0, 0.0, 0.0, 61.0, 0.0, 0.0
-1.0, 5.0, 49.0, 91.0, 5.0, 0.0, 0.0, 61.0, 0.0, 0.0
0.0, 15.0, 47.0, 94.0, 14.0, 1.0, 0.0, 60.0, 0.0, 0.0
0.0, 34.0, 41.0, 115.0, 15.0, 1.0, 0.0, 60.0, 0.0, 0.0
1.0, 57.0, 42.0, 143.0, 22.0, 4.0, 0.0, 61.0, 0.0, 0.0
10.0, 83.0, 40.0, 180.0, 32.0, 7.0, 0.0, 61.0, 0.0, 0.0
3.0, 83.0, 50.0, 179.0, 71.0, 15.0, 0.0, 59.0, 0.0, 0.0
5.0, 71.0, 50.0, 159.0, 82.0, 20.0, 0.0, 56.0, 0.0, 0.0
18.0, 68.0, 42.0, 163.0, 76.0, 6.0, 0.0, 54.0, 0.0, 0.0
8.0, 65.0, 50.0, 161.0, 90.0, 1.0, 0.0, 54.0, 0.0, 0.0
9.0, 62.0, 50.0, 161.0, 90.0, -4.0, 0.0, 54.0, 0.0, 0.0
10.0, 60.0, 50.0, 162.0, 90.0, -7.0, 0.0, 54.0, 0.0, 0.0
10.0, 60.0, 50.0, 162.0, 90.0, -7.0, 34.0, 128.0, 22.0, 40.0
10.0, 60.0, 50.0, 162.0, 90.0, -7.0, 44.0, 127.0, 38.0, 62.0
10.0, 60.0, 50.0, 162.0, 90.0, -8.0, 82.0, 161.0, 51.0, 59.0
10.0, 60.0, 50.0, 162.0, 90.0, -8.0, 80.0, 161.0, 51.0, 67.0
