0.0, 6.0, 47.0, 91.0, 0.0, 1.0, 0.0, 63.0, 0.0, 29.0
0.0, 6.0, 47.0, 91.0, 0.0, 1.0, 0.0, 63.0, 0.0, 29.0
0.0, 6.0, 47.0, 91.0, 0.0, 1.0, 0.0, 63.0, 0.0, 29.0
1.0, 11.0, 47.0, 91.0, 4.0, 1.0, 0.0, 63.0, 0.0, 29.0
3.0, 19.0, 41.0, 97.0, 6.0, 1.0, 0.0, 63.0, 0.0, 29.0
5.0, 26.0, 40.0, 97.0, 18.0, 1.0, 0.0, 63.0, 0.0, 29.0
12.0, 38.0, 40.0, 107.0, 19.0, 3.0, 0.0, 63.0, 0.0, 29.0
11.0, 38.0, 40.0, 106.0, 33.0, 7.0, 0.0, 63.0, 0.0, 29.0
11.0, 38.0, 48.0, 101.0, 56.0, 15.0, 0.0, 63.0, 0.0, 29.0
11.0, 34.0, 50.0, 101.0, 82.0, 25.0, 0.0, 63.0, 0.0, 29.0
15.0, 30.0, 50.0, 101.0, 90.0, 35.0, 0.0, 63.0, 0.0, 29.0
17.0, 27.0, 50.0, 106.0, 90.0, 29.0, 0.0, 58.0, 0.0, 29.0
17.0, 26.0, 50.0, 106.0, 90.0, 19.0, 0.0, 55.0, 18.0, 28.0
18.0, 26.0, 50.0, 107.0, 90.0, 20.0, 79.0, 163.0, 73.0, 28.0
17.0, 26.0, 50.0, 107.0, 90.0, 20.0, 103.0, 163.0, 135.0, 28.0
17.0, 26.0, 50.0, 107.0, 90.0, 20.0, 103.0, 163.0, 93.0, 28.0
