-1.0, 7.0, 48.0, 92.0, 3.0, 1.0, 0.0, 58.0, 1.0, 21.0
-1.0, 7.0, 48.0, 92.0, 3.0, 1.0, 0.0, 58.0, 1.0, 21.0
-1.0, 7.0, 48.0, 92.0, 3.0, 1.0, 0.0, 58.0, 1.0, 21.0
1.0, 12.0, 34.0, 92.0, 7.0, 1.0, 0.0, 58.0, 1.0, 21.0
1.0, 21.0, 34.0, 92.0, 26.0, 5.0, 0.0, 59.0, 1.0, 21.0
13.0, 24.0, 0.0, 97.0, 7.0, 8.0, 0.0, 59.0, 1.0, 21.0
19.0, 29.0, 0.0, 100.0, 16.0, 15.0, 0.0, 58.0, 1.0, 21.0
27.0, 31.0, 2.0, 108.0, 28.0, 21.0, 0.0, 58.0, 1.0, 21.0
26.0, 31.0, 8.0, 110.0, 55.0, 22.0, 0.0, 37.0, 1.0, 21.0
26.0, 31.0, 12.0, 113.0, 59.0, 32.0, 0.0, 37.0, 1.0, 21.0
26.0, 31.0, 13.0, 113.0, 66.0, 36.0, 0.0, 37.0, 1.0, 21.0
26.0, 30.0, 13.0, 113.0, 64.0, 36.0, 0.0, 37.0, 1.0, 21.0
26.0, 30.0, 14.0, 114.0, 63.0, 38.0, 0.0, 89.0, 28.0, 18.0
26.0, 30.0, 14.0, 114.0, 62.0, 38.0, 28.0, 108.0, 28.0, 18.0
26.0, 30.0, 14.0, 114.0, 62.0, 38.0, 27.0, 111.0, 50.0, 18.0
26.0, 30.0, 14.0, 114.0, 62.0, 38.0, 58.0, 82.0, 50.0, 18.0
