0.0, 5.0, 47.0, 91.0, 2.0, 1.0, 0.0, 59.0, 0.0, 18.0
0.0, 5.0, 47.0, 91.0, 2.0, 1.0, 0.0, 59.0, 0.0, 18.0
0.0, 8.0, 40.0, 91.0, 5.0, 1.0, 0.0, 59.0, 0.0, 18.0
-1.0, 17.0, 18.0, 92.0, 13.0, 4.0, 0.0, 59.0, 0.0, 18.0
1.0, 28.0, 16.0, 101.0, 16.0, 11.0, 0.0, 59.0, 0.0, 19.0
7.0, 45.0, 17.0, 109.0, 29.0, 19.0, 0.0, 59.0, 0.0, 19.0
15.0, 50.0, 17.0, 115.0, 42.0, 27.0, 0.0, 59.0, 0.0, 19.0
15.0, 53.0, 24.0, 116.0, 53.0, 34.0, 0.0, 59.0, 0.0, 19.0
16.0, 54.0, 34.0, 118.0, 74.0, 43.0, 0.0, 59.0, 0.0, 19.0
18.0, 53.0, 36.0, 120.0, 83.0, 48.0, 0.0, 59.0, 0.0, 19.0
19.0, 52.0, 36.0, 125.0, 84.0, 47.0, 0.0, 59.0, 0.0, 19.0
20.0, 43.0, 36.0, 123.0, 87.0, 13.0, 0.0, 58.0, 0.0, 19.0
21.0, 40.0, 36.0, 125.0, 86.0, 7.0, 5.0, 95.0, 17.0, 19.0
21.0, 39.0, 36.0, 126.0, 86.0, 6.0, 83.0, 158.0, 40.0, 7.0
21.0, 39.0, 36.0, 126.0, 87.0, 6.0, 83.0, 158.0, 40.0, 7.0
21.0, 39.0, 36.0, 126.0, 87.0, 7.0, 105.0, 158.0, 39.0, 7.0
