0.0, 6.0, 45.0, 91.0, 3.0, 1.0, 0.0, 59.0, 0.0, 0.0
0.0, 6.0, 45.0, 91.0, 2.0, 1.0, 0.0, 59.0, 0.0, 0.0
0.0, 6.0, 44.0, 90.0, 7.0, 1.0, 0.0, 59.0, 0.0, 0.0
0.0, 11.0, 40.0, 88.0, 14.0, 1.0, 0.0, 59.0, 0.0, 0.0
0.0, 16.0, 40.0, 88.0, 23.0, 4.0, 0.0, 59.0, 0.0, 0.0
1.0, 18.0, 40.0, 88.0, 40.0, 10.0, 0.0, 59.0, 0.0, 0.0
6.0, 24.0, 40.0, 88.0, 40.0, 16.0, 0.0, 59.0, 0.0, 0.0
9.0, 30.0, 39.0, 90.0, 44.0, 22.0, 0.0, 59.0, 0.0, 0.0
10.0, 34.0, 40.0, 101.0, 60.0, 29.0, 0.0, 59.0, 0.0, 0.0
14.0, 32.0, 42.0, 100.0, 83.0, 37.0, 0.0, 59.0, 0.0, 0.0
14.0, 31.0, 42.0, 102.0, 88.0, 44.0, 0.0, 59.0, 0.0, 0.0
15.0, 29.0, 42.0, 102.0, 89.0, 48.0, 0.0, 59.0, 0.0, 0.0
15.0, 28.0, 42.0, 102.0, 90.0, 46.0, 0.0, 59.0, 0.0, 0.0
15.0, 27.0, 42.0, 103.0, 89.0, 39.0, 27.0, 73.0, 8.0, 17.0
15.0, 27.0, 42.0, 103.0, 90.0, 39.0, 53.0, 81.0, 40.0, 56.0
15.0, 27.0, 42.0, 103.0, 90.0, 39.0, 54.0, 68.0, 54.0, 55.0
