0.0, 6.0, 48.0, 91.0, 4.0, 1.0, 0.0, 58.0, 0.0, 26.0
0.0, 6.0, 48.0, 91.0, 4.0, 1.0, 0.0, 58.0, 0.0, 26.0
0.0, 6.0, 48.0, 91.0, 4.0, 1.0, 0.0, 58.0, 0.0, 26.0
0.0, 9.0, 41.0, 91.0, 4.0, 1.0, 0.0, 58.0, 0.0, 26.0
3.0, 16.0, 36.0, 96.0, 1.0, 1.0, 0.0, 58.0, 0.0, 26.0
3.0, 27.0, 36.0, 109.0, 1.0, 1.0, 0.0, 58.0, 0.0, 26.0
7.0, 38.0, 37.0, 121.0, 7.0, 1.0, 0.0, 58.0, 0.0, 26.0
12.0, 46.0, 44.0, 117.0, 32.0, 5.0, 0.0, 58.0, 0.0, 26.0
11.0, 49.0, 47.0, 113.0, 46.0, 11.0, 0.0, 58.0, 0.0, 26.0
15.0, 47.0, 50.0, 117.0, 75.0, 20.0, 0.0, 58.0, 0.0, 26.0
15.0, 43.0, 50.0, 122.0, 90.0, 31.0, 0.0, 58.0, 0.0, 26.0
15.0, 41.0, 50.0, 120.0, 90.0, 37.0, 0.0, 58.0, 0.0, 26.0
16.0, 39.0, 50.0, 120.0, 90.0, 36.0, 0.0, 58.0, 0.0, 26.0
16.0, 36.0, 50.0, 120.0, 90.0, 23.0, 22.0, 128.0, 0.0, 25.0
16.0, 36.0, 50.0, 120.0, 90.0, 23.0, 22.0, 125.0, 20.0, 25.0
16.0, 36.0, 50.0, 120.0, 90.0, 22.0, 36.0, 151.0, 34.0, 25.0
